state_code,state,city,latitude,longitude
IN.34,Bihar,Dumari urf Damodarpur Shahjahan,26.10482,85.35775
IN.34,Bihar,Majhauli Khetal,26.11016,85.36642
IN.34,Bihar,Saidpura,25.5768,85.04536
IN.34,Bihar,Padri,26.16448,85.91243
IN.34,Bihar,Talkhapur Dumra,26.5615,85.50737
IN.34,Bihar,Sarimpur,25.58769,83.99333
IN.34,Bihar,Shekhpura,26.14387,85.39071
IN.34,Bihar,Habibpur,25.23828,86.94676
IN.34,Bihar,Damodarpur,26.13969,85.35087
IN.34,Bihar,Rajopatti urf Kota Bazar,26.58406,85.50506
IN.34,Bihar,Kataiya,26.56807,84.0833
IN.34,Bihar,Dinapur Cantonment,25.63616,85.02026
IN.34,Bihar,Banmankhi Bazar,25.88761,87.19356
IN.34,Bihar,Phulwari Sharif,25.57765,85.07246
IN.34,Bihar,Dinapur Nizamat,25.63847,85.05118
IN.05,Chandigarh,Khuda Alisher,30.77474,76.81176
IN.05,Chandigarh,Behlana,30.67813,76.8006
IN.05,Chandigarh,Mauli Jagran,30.69195,76.82592
IN.37,Chhattisgarh,Govindpur,23.2448,82.96893
IN.37,Chhattisgarh,Katkona,23.35707,82.67486
IN.37,Chhattisgarh,Nai-Ledri,23.17711,82.19921
IN.37,Chhattisgarh,Durena,22.38171,82.5863
IN.37,Chhattisgarh,Daundi Lohara,20.79115,81.05561
IN.37,Chhattisgarh,Shivnandanpur,23.19025,82.95318
IN.37,Chhattisgarh,Aamadi,20.77097,81.48991
IN.37,Chhattisgarh,Dornapal,18.15514,81.50858
IN.37,Chhattisgarh,Jhagrakhand,23.1942,82.19756
IN.37,Chhattisgarh,Chandrapur,21.70756,83.23487
IN.37,Chhattisgarh,Jaijepur,21.83129,82.81642
IN.37,Chhattisgarh,Mehmand,22.03715,82.19613
IN.37,Chhattisgarh,Chhurikala,22.48136,82.61289
IN.37,Chhattisgarh,Than-Khamharia,21.80049,81.33812
IN.37,Chhattisgarh,Naya Baradwar,22.01013,82.8177
IN.37,Chhattisgarh,Koora,21.43241,81.66528
IN.37,Chhattisgarh,Visrampuree,20.07912,81.77195
IN.37,Chhattisgarh,Bhatgaon,23.35979,82.99661
IN.37,Chhattisgarh,Mana-Camp,21.19395,81.71702
IN.37,Chhattisgarh,Mandir Hasaud,21.22369,81.76764
IN.37,Chhattisgarh,Kirodimalnagar,21.92685,83.33229
IN.37,Chhattisgarh,Khongapani,23.1912,82.16265
IN.37,Chhattisgarh,Shivpur Charcha,23.32888,82.52809
IN.37,Chhattisgarh,Tilda Newra,21.55324,81.80187
IN.37,Chhattisgarh,Bhilai Charoda,21.22305,81.45609
IN.52,Dadra and Nagar Haveli and Daman and Diu,Dunetha,20.42942,72.85095
IN.52,Dadra and Nagar Haveli and Daman and Diu,Samarvarni,20.25634,73.00802
IN.52,Dadra and Nagar Haveli and Daman and Diu,Kadaiya,20.4645,72.85431
IN.07,Delhi,Shakar Pur Baramad,28.62081,77.27938
IN.07,Delhi,Tukhmir Pur,28.71934,77.26006
IN.07,Delhi,Chandan Hola,28.46852,77.18314
IN.07,Delhi,Khan Pur Dhani,28.70997,77.28301
IN.07,Delhi,Kotla Mahigiran,28.53671,77.28066
IN.07,Delhi,Fateh Pur Beri,28.45769,77.17885
IN.07,Delhi,Saidabad,28.52783,77.28986
IN.07,Delhi,Jona Pur,28.46615,77.15377
IN.07,Delhi,Raj Pur Khurd,28.49445,77.19083
IN.07,Delhi,Chilla Saroda Khadar,28.58761,77.30357
IN.07,Delhi,Asola,28.45726,77.18413
IN.07,Delhi,Tilang Pur Kotla,28.64956,77.02724
IN.07,Delhi,Baqiabad,28.7325,77.24688
IN.07,Delhi,Ghitorni,28.49478,77.14403
IN.07,Delhi,Sultan Pur,28.49555,77.16112
IN.07,Delhi,Neb Sarai,28.50841,77.20063
IN.07,Delhi,Kusum Pur,28.55472,77.1573
IN.07,Delhi,Bhati,28.42953,77.22569
IN.07,Delhi,Mir Pur Turk,28.70493,77.26424
IN.07,Delhi,Raja Pur Khurd,28.63517,77.03303
IN.07,Delhi,Dayal Pur,28.71753,77.26508
IN.07,Delhi,Shafi Pur Ranhola,28.65729,77.04001
IN.07,Delhi,Aya Nagar,28.47202,77.1327
IN.07,Delhi,Gharonda Neemka Bangar,28.61644,77.288
IN.07,Delhi,Kamal Pur Majra Burari,28.74667,77.19348
IN.07,Delhi,Nithari,28.70489,77.05285
IN.07,Delhi,Taj Pul,28.49482,77.30587
IN.07,Delhi,Ziauddin Pur,28.70873,77.27654
IN.07,Delhi,Pul Pehlad,28.49938,77.29104
IN.07,Delhi,Khajoori Khas,28.70958,77.2587
IN.07,Delhi,Sultan Pur Majra,28.68966,77.07648
IN.33,Goa,Orgao,15.51397,73.95939
IN.33,Goa,Cumbarjua,15.51598,73.94678
IN.33,Goa,Mercurim,15.42698,73.89963
IN.33,Goa,Candola,15.52053,73.96422
IN.33,Goa,Salvador do Mundo,15.53036,73.83629
IN.33,Goa,Aquem,15.25836,73.98567
IN.33,Goa,Corlim,15.49611,73.93387
IN.33,Goa,Murda,15.48022,73.85441
IN.33,Goa,Reis Magos,15.50761,73.80972
IN.33,Goa,São José de Areal,15.25465,74.01464
IN.33,Goa,Calapor,15.46454,73.84665
IN.33,Goa,Chimbel,15.49261,73.87474
IN.33,Goa,Penha de França,15.51705,73.83537
IN.09,Gujarat,Sarigam INA,20.28845,72.85029
IN.09,Gujarat,Valsad INA,20.62284,72.97095
IN.09,Gujarat,Petro-Chemical Complex INA,22.37549,73.11812
IN.09,Gujarat,GSFC Complex INA,22.37262,73.15473
IN.09,Gujarat,Palaj,23.22105,72.70132
IN.09,Gujarat,Chhatral INA,23.28687,72.43798
IN.09,Gujarat,Sachin INA,21.09172,72.85908
IN.09,Gujarat,Bharuch INA,21.73402,73.01064
IN.09,Gujarat,Jawaharnagar,22.35829,73.13423
IN.09,Gujarat,Atul,20.54364,72.94114
IN.09,Gujarat,Nandesari INA,22.40624,73.09517
IN.09,Gujarat,Limla,21.18551,72.70298
IN.09,Gujarat,Baliyasan,23.46061,72.38824
IN.09,Gujarat,Kaliawadi,20.95136,72.9458
IN.09,Gujarat,Malanka,21.72494,72.17493
IN.09,Gujarat,Tarsali,22.25629,73.2167
IN.09,Gujarat,Nava Bhildi,24.19067,72.00593
IN.09,Gujarat,Vithal Udyognagar INA,22.53396,72.92538
IN.09,Gujarat,Dungarpur,21.44538,70.49377
IN.09,Gujarat,Sanjali,21.54827,72.99034
IN.09,Gujarat,Orvad,20.45269,72.92024
IN.09,Gujarat,Kharach,21.45436,72.91579
IN.09,Gujarat,Pardi Parnera,20.57089,72.9506
IN.09,Gujarat,Salvav,20.40861,72.92179
IN.09,Gujarat,Hajira INA,21.11295,72.6502
IN.09,Gujarat,Bharthana Kosad,21.26657,72.87091
IN.09,Gujarat,Bhurivel,21.22585,73.58467
IN.09,Gujarat,Karvad,20.35629,72.95491
IN.09,Gujarat,Sherpura,21.71426,72.97172
IN.09,Gujarat,Saktasanala,22.78736,70.8033
IN.09,Gujarat,Arsodiya,23.24898,72.52122
IN.09,Gujarat,Amardad,21.69713,69.72057
IN.09,Gujarat,Ghanteshvar,22.33637,70.75301
IN.09,Gujarat,Amboli,21.28851,72.95062
IN.09,Gujarat,Digvijaygram,22.43185,69.83269
IN.09,Gujarat,Parabada,23.59774,72.94901
IN.09,Gujarat,Selamba,21.51786,73.82152
IN.09,Gujarat,Kevadiya,21.8856,73.70225
IN.09,Gujarat,Bhat,23.10291,72.63603
IN.09,Gujarat,Antaliya,20.76532,72.99066
IN.09,Gujarat,Umbergaon INA,20.16915,72.77502
IN.09,Gujarat,Ambaliyasan,23.44986,72.42333
IN.09,Gujarat,Karachiya,22.37855,73.13276
IN.09,Gujarat,Mirjhapar,23.21896,69.63358
IN.09,Gujarat,Ahmadabad Cantonment,23.04768,72.60987
IN.09,Gujarat,Pardi Sondhpur,20.61992,72.94005
IN.09,Gujarat,Dehari,20.15329,72.7414
IN.09,Gujarat,Lavachha,20.29649,72.99001
IN.09,Gujarat,Chandrapur,22.60353,70.95896
IN.09,Gujarat,Alikherva,22.28107,73.71792
IN.09,Gujarat,Bhilad,20.27675,72.88558
IN.09,Gujarat,Vareli,21.17731,72.95109
IN.09,Gujarat,Vavdi Bujarg,22.77532,73.64213
IN.09,Gujarat,Pardi Kanade,21.09392,72.87738
IN.09,Gujarat,Nandej,22.89558,72.67916
IN.09,Gujarat,Bajwa,22.36813,73.14062
IN.09,Gujarat,Chiloda,23.10266,72.66164
IN.09,Gujarat,Chhapra,20.92526,72.92886
IN.09,Gujarat,Nanakwada,20.60287,72.92203
IN.09,Gujarat,Daheli,20.2697,72.87884
IN.09,Gujarat,Mithapur,22.41414,69.00885
IN.09,Gujarat,Antarjal,23.05445,70.08306
IN.09,Gujarat,Freelandgunj,22.8384,74.2363
IN.09,Gujarat,Ranoli,22.40073,73.13539
IN.09,Gujarat,Sidsar,21.71889,72.1112
IN.09,Gujarat,Kharaghoda,23.18713,71.72664
IN.09,Gujarat,Ichchhapor,21.19307,72.73651
IN.09,Gujarat,Ravapara,22.79557,70.82575
IN.09,Gujarat,Bhagdawada,20.43336,72.91354
IN.09,Gujarat,Palej,21.91547,73.07889
IN.09,Gujarat,Balitha,20.38926,72.91348
IN.09,Gujarat,Singarva,23.02288,72.69737
IN.09,Gujarat,Mahendranagar,22.8401,70.8603
IN.09,Gujarat,Vavol,23.22523,72.62093
IN.09,Gujarat,Reliance Complex,22.34399,69.85899
IN.09,Gujarat,Galpadar,23.09749,70.1251
IN.09,Gujarat,Bhadkodara,21.60416,73.01476
IN.09,Gujarat,Sukhpar,23.2163,69.60911
IN.09,Gujarat,Shaktinagar,22.19961,69.65915
IN.09,Gujarat,Anandpar,22.322,70.84556
IN.09,Gujarat,Nandelav,21.72026,72.99596
IN.09,Gujarat,Savgadh,23.61646,72.94955
IN.09,Gujarat,Saij,23.2183,72.522
IN.09,Gujarat,Mora,21.17829,72.65886
IN.09,Gujarat,Hadgood,22.52818,72.97853
IN.09,Gujarat,Gamdi,22.5722,72.96818
IN.09,Gujarat,Bhalpara,20.91369,70.38703
IN.09,Gujarat,Sanjan,20.19165,72.81827
IN.09,Gujarat,Baben,21.13725,73.09647
IN.09,Gujarat,Kabilpor,20.95078,72.9583
IN.09,Gujarat,Trajpar,22.81567,70.86653
IN.09,Gujarat,Sarangpore,21.63585,73.04752
IN.09,Gujarat,Andada,21.65588,73.02151
IN.09,Gujarat,Khapat,21.65414,69.61259
IN.09,Gujarat,Undera,22.34835,73.13313
IN.09,Gujarat,Ambaji,24.33174,72.84564
IN.09,Gujarat,Barwala,22.21983,72.06755
IN.09,Gujarat,Chanod,20.34673,72.92825
IN.09,Gujarat,Solsumba,20.15749,72.78913
IN.09,Gujarat,Chhiri,20.37782,72.9411
IN.09,Gujarat,Raval,21.91908,69.48179
IN.09,Gujarat,Bholav,21.71974,73.01098
IN.09,Gujarat,Anklesvar INA,21.61675,73.02759
IN.09,Gujarat,Gadkhol,21.64381,73.01211
IN.09,Gujarat,Jhadeshwar,21.71361,73.03231
IN.09,Gujarat,Kansad,21.07466,72.87888
IN.09,Gujarat,Tarsadi,21.46996,72.9521
IN.09,Gujarat,Vapi INA,20.36006,72.93106
IN.09,Gujarat,Bopal,23.03341,72.46723
IN.09,Gujarat,Chhaya,21.62878,69.63386
IN.09,Gujarat,Vijalpor,20.92212,72.90945
IN.10,Haryana,HMT Pinjore,30.78477,76.90924
IN.10,Haryana,Bir Ghaghar,30.70903,76.88863
IN.10,Haryana,Bhuran,29.35308,76.50805
IN.10,Haryana,Salamba,28.11468,77.04637
IN.10,Haryana,Ghatal Mahaniawas,28.22119,76.84055
IN.10,Haryana,Jhakal Mandi,29.80759,75.82485
IN.10,Haryana,Maheshari,28.21452,76.82182
IN.10,Haryana,Farakhpur,30.13307,77.24297
IN.10,Haryana,Satrod Khas,29.13076,75.79165
IN.10,Haryana,Palwal Rural,28.14555,77.35132
IN.10,Haryana,Panipat Taraf Rajputan,29.36089,76.94258
IN.10,Haryana,Panipat Taraf Ansar,29.41223,76.9547
IN.10,Haryana,Panipat Taraf Makhdum Zadgan,29.41607,76.98831
IN.10,Haryana,Ambala Sadar,30.33544,76.86265
IN.21,Odisha,Raurkela Industrial Township,22.19994,84.86176
IN.11,Himachal Pradesh,Bhota,31.6082,76.56376
IN.11,Himachal Pradesh,Sabathu Cantonment,30.97544,76.99209
IN.11,Himachal Pradesh,Mehatpur Basdehra,31.40712,76.34231
IN.11,Himachal Pradesh,Yol Cantonment,32.18446,76.38158
IN.12,Jammu and Kashmir,Khonmoh,34.05786,74.94992
IN.12,Jammu and Kashmir,Ghomanhasan,32.72181,74.73496
IN.12,Jammu and Kashmir,Marhi,33.10985,74.84155
IN.12,Jammu and Kashmir,Gorah Salathian,32.60522,75.04244
IN.12,Jammu and Kashmir,Chhatha,32.6807,74.82816
IN.12,Jammu and Kashmir,Talwara,33.1048,74.79283
IN.12,Jammu and Kashmir,Bashohli,32.49972,75.8156
IN.12,Jammu and Kashmir,Ashmuji Khalsa,33.67129,75.07266
IN.12,Jammu and Kashmir,Nowangabra,34.36209,73.8453
IN.12,Jammu and Kashmir,Bhore,32.66678,74.82916
IN.12,Jammu and Kashmir,Rathian,32.8953,75.13082
IN.12,Jammu and Kashmir,Sunderbani,33.04841,74.48846
IN.12,Jammu and Kashmir,Khore,32.8226,74.51129
IN.12,Jammu and Kashmir,Rehambal,32.89755,75.06831
IN.12,Jammu and Kashmir,Nagam,33.92637,74.79189
IN.12,Jammu and Kashmir,Rakh Gadi Garh,32.66923,74.83887
IN.12,Jammu and Kashmir,Seer Hamdan,33.7887,75.24305
IN.12,Jammu and Kashmir,Wail,34.27074,74.80361
IN.12,Jammu and Kashmir,Mattan,33.76302,75.20898
IN.12,Jammu and Kashmir,Mehmood Pora,33.68736,74.99523
IN.12,Jammu and Kashmir,Arwani,33.78226,75.06739
IN.12,Jammu and Kashmir,Drug Mulla,34.48535,74.28709
IN.12,Jammu and Kashmir,Quimoh,33.72154,75.08562
IN.12,Jammu and Kashmir,R.S. Pora,32.60591,74.7334
IN.12,Jammu and Kashmir,Raipur Domana,32.79844,74.78265
IN.12,Jammu and Kashmir,Jammu Cantonment,32.70438,74.86114
IN.38,Jharkhand,Barora,23.79199,86.22874
IN.38,Jharkhand,Bursera,23.73451,86.14483
IN.38,Jharkhand,Bardubhi,23.73153,86.3467
IN.38,Jharkhand,Madhuban,23.76059,86.21252
IN.38,Jharkhand,Sijhua,23.76897,86.16907
IN.38,Jharkhand,Nandkharki,23.7823,86.19221
IN.38,Jharkhand,Jhinghipahari,23.81473,86.3027
IN.38,Jharkhand,Sansikhara,23.74553,86.34387
IN.38,Jharkhand,Danguwapasi,22.16881,85.58766
IN.38,Jharkhand,Bhandra,23.87866,86.10358
IN.38,Jharkhand,Alagdiha,23.73327,86.45271
IN.38,Jharkhand,Amlabad,23.68696,86.37664
IN.38,Jharkhand,Harina,23.8078,86.20745
IN.38,Jharkhand,Marma,23.76462,86.73409
IN.38,Jharkhand,Aralgoria,23.75194,86.36428
IN.38,Jharkhand,Suranga,23.70902,86.46074
IN.38,Jharkhand,Bhamal,23.78092,86.73499
IN.38,Jharkhand,Sarauni,24.81791,87.31404
IN.38,Jharkhand,Termi,23.76998,86.06233
IN.38,Jharkhand,Bhim Kanari,23.79779,86.19494
IN.38,Jharkhand,Mahuda,23.72535,86.27694
IN.38,Jharkhand,Sinduria,24.38999,83.60368
IN.38,Jharkhand,Cherra,24.0124,85.75
IN.38,Jharkhand,Narra,23.7817,86.10072
IN.38,Jharkhand,Sialgudri,23.76055,86.35161
IN.38,Jharkhand,Kharkhari,23.77764,86.23925
IN.38,Jharkhand,Matigara,23.78106,86.17759
IN.38,Jharkhand,Karma Tanr,23.9186,86.71828
IN.38,Jharkhand,Phulwartanr,23.77303,86.23207
IN.38,Jharkhand,Muraidih,23.80984,86.23871
IN.38,Jharkhand,Mahlidih,23.80814,86.35415
IN.38,Jharkhand,Karmatanr,23.82258,86.52411
IN.38,Jharkhand,Pondarkanali,23.77018,86.35164
IN.38,Jharkhand,Dumra,23.796,86.21363
IN.38,Jharkhand,Sahnidih,23.7819,86.25065
IN.38,Jharkhand,Charhi,23.85384,85.44529
IN.38,Jharkhand,Gunghasa,23.8618,86.17772
IN.38,Jharkhand,Hariharpur,23.88884,86.13065
IN.38,Jharkhand,Mera,23.7556,86.79438
IN.38,Jharkhand,Panchet,23.68805,86.75736
IN.38,Jharkhand,Jangalpur,23.82737,86.57928
IN.38,Jharkhand,Kurpania,23.7917,85.93227
IN.38,Jharkhand,Bandhgora,23.62139,86.14664
IN.38,Jharkhand,Purihasa,22.74453,86.19297
IN.38,Jharkhand,Tanr Balidih,23.66853,86.05041
IN.38,Jharkhand,Jena,23.67621,86.01809
IN.38,Jharkhand,Rasikpur,24.28546,87.25379
IN.38,Jharkhand,Nagri Kalan,23.81639,86.34371
IN.38,Jharkhand,Baua Kalan,23.81206,86.36466
IN.38,Jharkhand,Patra,24.96955,87.84232
IN.38,Jharkhand,Panrra,23.80024,86.72275
IN.38,Jharkhand,Isri,23.98733,86.02925
IN.38,Jharkhand,Hasir,23.77346,85.81395
IN.38,Jharkhand,Satgawan,24.54804,84.28197
IN.38,Jharkhand,Egarkunr,23.75098,86.76943
IN.38,Jharkhand,Bandh Dih,23.65877,86.01726
IN.38,Jharkhand,Telo,23.81793,86.12093
IN.38,Jharkhand,Basukinath,24.39446,87.08643
IN.38,Jharkhand,Jadugora,22.65361,86.35595
IN.38,Jharkhand,Gadhra,22.74668,86.24546
IN.38,Jharkhand,Ghorabandha,22.7724,86.27109
IN.38,Jharkhand,Sarjamda,22.74759,86.22573
IN.38,Jharkhand,Siuliban,23.7486,86.78477
IN.38,Jharkhand,Haludbani,22.75123,86.2099
IN.38,Jharkhand,Chhota Gobindpur,22.74588,86.25886
IN.38,Jharkhand,Kopali,22.83718,86.19161
IN.38,Jharkhand,Mango,22.8275,86.21639
IN.19,Karnataka,Kudremukh,13.22326,75.25271
IN.19,Karnataka,Adityapatna,13.26891,76.7149
IN.19,Karnataka,Bobruwada,14.65303,74.29357
IN.19,Karnataka,Mulur,12.93984,74.92761
IN.19,Karnataka,Muduperar,12.97332,74.93779
IN.19,Karnataka,Sajipanadu,12.85398,74.99572
IN.19,Karnataka,Donimalai Township,15.06041,76.59217
IN.19,Karnataka,Venkatapura,14.03213,74.53329
IN.19,Karnataka,Kodiyal,14.51665,75.78963
IN.19,Karnataka,Gogipeth,16.73521,76.74434
IN.19,Karnataka,Bhimarayanagudi,16.72631,76.79778
IN.19,Karnataka,Gokak Falls,16.1879,74.7776
IN.19,Karnataka,Belvata,12.35539,76.64956
IN.19,Karnataka,Maragondahalli,12.83382,77.65575
IN.19,Karnataka,Allipura,13.48848,77.45859
IN.19,Karnataka,Srirampura,12.25488,76.62152
IN.19,Karnataka,Konaje,12.79696,75.5102
IN.19,Karnataka,Saligram,13.49908,74.70943
IN.19,Karnataka,Shaktinagar,16.36491,77.35863
IN.13,Kerala,Eravu,10.48967,76.13489
IN.13,Kerala,Kizhuppillikkara,10.39668,76.14069
IN.13,Kerala,Venginissery,10.46809,76.20063
IN.13,Kerala,Manakkody,10.48572,76.16968
IN.13,Kerala,Manavalassery,10.36128,76.17242
IN.13,Kerala,Tholur,10.57177,76.12909
IN.13,Kerala,Kodannur,10.46647,76.1842
IN.13,Kerala,Cherpu,10.43129,76.19902
IN.13,Kerala,Vellookkara,10.32323,76.21604
IN.13,Kerala,Paralam,10.45908,76.19418
IN.13,Kerala,Anthicad,10.45838,76.12148
IN.13,Kerala,Kozhukkully,10.52091,76.27804
IN.13,Kerala,Vadakkumkara,10.30418,76.21894
IN.13,Kerala,Kadannappalli,12.09997,75.27616
IN.13,Kerala,Keerikkad,9.17722,76.48555
IN.13,Kerala,Ala,10.25353,76.18568
IN.13,Kerala,Poomangalam,10.31127,76.19286
IN.13,Kerala,Velloorkunnam,10.00474,76.54738
IN.13,Kerala,Padiyam,10.4526,76.103
IN.13,Kerala,Kurattissery,9.31872,76.52818
IN.13,Kerala,Pullur,10.34504,76.24446
IN.13,Kerala,Thirumittacode-II,10.73174,76.16074
IN.13,Kerala,Vallachira,10.43837,76.22709
IN.13,Kerala,Edakkode,8.68075,76.85191
IN.13,Kerala,Narath,11.9602,75.38931
IN.13,Kerala,Kureekkad,9.92975,76.37457
IN.13,Kerala,Avinissery,10.46994,76.23005
IN.13,Kerala,Kozhukkallur,11.5146,75.70807
IN.13,Kerala,Madayikonam,10.37155,76.22538
IN.13,Kerala,Thurayur,11.52802,75.67089
IN.13,Kerala,Kurumpilavu,10.411,76.1682
IN.13,Kerala,Panangad,10.27284,76.17475
IN.13,Kerala,Chowwara,10.12707,76.3871
IN.13,Kerala,Chingoli,9.25035,76.45197
IN.13,Kerala,Karamuck,10.48421,76.10445
IN.13,Kerala,Thekkumkara,10.28194,76.21322
IN.13,Kerala,Pappinivattom,10.29372,76.15835
IN.13,Kerala,Kanhirode,11.91842,75.4645
IN.13,Kerala,Kandamkunnu,11.86948,75.58079
IN.13,Kerala,Chevvoor,10.45862,76.2088
IN.13,Kerala,Chendrappini,10.35552,76.1282
IN.13,Kerala,Porathissery,10.37638,76.20149
IN.13,Kerala,Peralassery,11.83223,75.48252
IN.13,Kerala,Ongallur-I,10.80268,76.21855
IN.13,Kerala,Varam,11.89959,75.41323
IN.13,Kerala,Manalur,10.49285,76.10267
IN.13,Kerala,Kattur,10.37315,76.16678
IN.13,Kerala,Palayad,11.55051,75.62887
IN.13,Kerala,Mangattidam,11.84326,75.54368
IN.13,Kerala,Kurumathur,12.03973,75.41136
IN.13,Kerala,Kadachira,11.83695,75.44904
IN.13,Kerala,Ezhome,12.02999,75.28193
IN.13,Kerala,Kanjiramkulam,8.35983,77.05253
IN.13,Kerala,Kandalloor,9.1756,76.47129
IN.13,Kerala,Pudussery West,10.78802,76.72788
IN.13,Kerala,Killannur,10.59918,76.21801
IN.13,Kerala,Puthuppally,9.55752,76.57483
IN.13,Kerala,Koduvayur,10.68674,76.65879
IN.13,Kerala,Muthukulam,9.2168,76.4592
IN.13,Kerala,Perinjanam,10.31328,76.14847
IN.13,Kerala,Kottappally,11.61266,75.66136
IN.13,Kerala,Kodamthuruth,9.80062,76.30153
IN.13,Kerala,Paippad,9.42462,76.58481
IN.13,Kerala,Karuvanthuruthy,11.17207,75.8226
IN.13,Kerala,Palai,9.71306,76.68331
IN.13,Kerala,Ariyallur,11.08328,75.84904
IN.13,Kerala,Ancharakandy,11.8841,75.48501
IN.13,Kerala,Thiruvankulam,9.94679,76.36662
IN.13,Kerala,Marampilly,10.11383,76.44184
IN.13,Kerala,Kannamangalam,11.07543,75.98522
IN.13,Kerala,Sreekaryam,8.54884,76.91716
IN.13,Kerala,Pantheeramkavu,11.23052,75.85178
IN.13,Kerala,Thazhecode,11.32258,75.97579
IN.13,Kerala,Talikkulam,10.44036,76.09483
IN.13,Kerala,Mulamthuruthy,9.90032,76.38701
IN.13,Kerala,Muhamma,9.60886,76.36083
IN.13,Kerala,Thodiyoor,9.07797,76.57772
IN.13,Kerala,Ongallur-II,10.78974,76.21898
IN.13,Kerala,Varappuzha,10.07589,76.27152
IN.13,Kerala,Azhoor,8.64415,76.79897
IN.13,Kerala,Pathirappally,9.53539,76.32205
IN.13,Kerala,Ezhupunna,9.8211,76.29982
IN.13,Kerala,Atholi,11.38853,75.7597
IN.13,Kerala,Uliyazhathura,8.58165,76.92242
IN.13,Kerala,Urakam,11.05124,75.98833
IN.13,Kerala,Vijayapuram,9.59123,76.56124
IN.13,Kerala,Cherukavu,11.17307,75.90858
IN.13,Kerala,Vadanappally,10.46905,76.08129
IN.13,Kerala,Kizhuvalam-Koonthalloor,8.66251,76.80966
IN.13,Kerala,Vilavoorkkal,8.48093,77.02204
IN.13,Kerala,Thenhippalam,11.13232,75.88224
IN.13,Kerala,Elampalloor,8.95583,76.67388
IN.13,Kerala,Chelambra,11.15086,75.87192
IN.13,Kerala,Villiappally,11.62495,75.62875
IN.13,Kerala,Kaipamangalam,10.33496,76.13924
IN.13,Kerala,Venganoor,8.39638,77.00331
IN.13,Kerala,Neduva,11.05669,75.86685
IN.13,Kerala,Vilappil,8.52218,77.04001
IN.13,Kerala,Parappur,11.01213,75.99471
IN.13,Kerala,Vazhayur,11.21729,75.89987
IN.13,Kerala,Malayinkeezhu,8.4902,77.0374
IN.13,Kerala,Nattakam,9.54533,76.51414
IN.13,Kerala,Othukkungal,11.0283,76.02903
IN.13,Kerala,Manakunnam,9.8857,76.37328
IN.13,Kerala,Peringathur,11.7137,75.58599
IN.13,Kerala,Kulathummal,8.5073,77.08145
IN.13,Kerala,Athiyannur,8.393,77.06371
IN.13,Kerala,Kalliyoor,8.43128,77.01285
IN.13,Kerala,Kudappanakkunnu,8.55142,76.96079
IN.13,Kerala,Abdu Rahiman Nagar,11.06983,75.93879
IN.13,Kerala,Perumbaikad,9.61827,76.53127
IN.13,Kerala,Kakkodi,11.31973,75.80146
IN.13,Kerala,Choornikkara,10.08788,76.3411
IN.13,Kerala,Panachikkad,9.52974,76.54062
IN.13,Kerala,Olavanna,11.21836,75.83248
IN.13,Kerala,Pallikal,11.13723,75.92575
IN.13,Kerala,Komalapuram,9.54189,76.34236
IN.13,Kerala,Vengara,11.05083,75.97806
IN.13,Kerala,Vazhakkala,10.01239,76.32633
IN.13,Kerala,Pallichal,8.44976,77.02573
IN.13,Kerala,Moonniyur,11.05972,75.90311
IN.13,Kerala,Cheruvannur,11.19033,75.82833
IN.35,Madhya Pradesh,Sabo,23.21485,81.5666
IN.35,Madhya Pradesh,Badra,23.19168,81.92919
IN.35,Madhya Pradesh,Sangvi,21.80787,75.61292
IN.35,Madhya Pradesh,Khor,24.59236,74.81471
IN.35,Madhya Pradesh,Rosera,22.94206,79.21482
IN.35,Madhya Pradesh,Pipri,22.06326,75.40086
IN.35,Madhya Pradesh,Nagri,23.84771,75.14433
IN.35,Madhya Pradesh,Swroop Nagar,23.82734,77.94193
IN.35,Madhya Pradesh,Ordnance Factory Itarsi,22.5733,77.86529
IN.35,Madhya Pradesh,Vehicle Factory Area Jabalpur,23.22657,79.97695
IN.35,Madhya Pradesh,Kelhauri,23.18729,81.63102
IN.35,Madhya Pradesh,Dola,23.2209,82.13317
IN.35,Madhya Pradesh,Dumar Kachhar,23.16874,82.11128
IN.35,Madhya Pradesh,Bhilakhedi,22.59921,77.70351
IN.35,Madhya Pradesh,Deohra,23.14272,81.59611
IN.35,Madhya Pradesh,Pankhedi,23.34711,76.83631
IN.35,Madhya Pradesh,Akoda,26.53338,78.90364
IN.35,Madhya Pradesh,Satlapur,23.113,77.52657
IN.35,Madhya Pradesh,Bangawan,23.19259,82.1272
IN.35,Madhya Pradesh,Pasan,23.16485,81.92859
IN.35,Madhya Pradesh,Amlai,23.19838,81.58064
IN.35,Madhya Pradesh,Bijuri,23.25236,82.11673
IN.35,Madhya Pradesh,Malajkhand,22.05158,80.71566
IN.35,Madhya Pradesh,Dhanpuri,23.18542,81.55513
IN.35,Madhya Pradesh,Kolar,23.16478,77.41893
IN.16,Maharashtra,Zotirpada,18.58549,73.0966
IN.16,Maharashtra,Isasani,21.09793,79.00412
IN.16,Maharashtra,Karle,16.9775,73.3079
IN.16,Maharashtra,Wadi Ratnagiri,16.80121,74.17978
IN.16,Maharashtra,Urjanagar,19.99368,79.30329
IN.16,Maharashtra,Kurul,18.64219,72.89478
IN.16,Maharashtra,Nadgaon Tarf Birwadi,18.10079,73.45632
IN.16,Maharashtra,Ambepur,18.68826,72.98553
IN.16,Maharashtra,Dhatau,18.42798,73.15141
